text,label,source
"Over the years, agriculture in Andhra Pradesh has changed. Even though paddy continues to be the main crop, other food crops like ragi, jowar and maize have declined and have been replaced by cash crops like sugarcane, groundnut, turmeric, chillies, etc. All these crops need investment in the form of seeds, water, fertiliser, pesticide etc. for which the farmers have to take loans.",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
North and Central Chile coastal region has warm summers and mild winters with rainfall in winter .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Say true or false : .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Ship-breaking is another hazardous industry that is growing rapidly in South Asia. Old ships no longer in use, are sent to ship-yards in Bangladesh and India for scrapping. These ships contain potentially dangerous and harmful substances. This photo shows workers breaking down a ship in Alang, Gujarat.",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
We use alarm clocks to help us wake up in time .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Any type of environmental changes causes various changes in the behavioural and physical structures of the animals .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Fill in the blanks with suitable words : .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Yeast is an unicellular organism and oval in shape .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
These would be clear .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
These spices should be stored in a proper way in every house .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Congress of Vienna The defeat of Napoleon marked the victory of monarchy and the nobles .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Notable among the second level of consumers are fish , robin , crow , crane , snake , dog , wolf , spider and lizard .",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
This is a track event .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
So the wall expands .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
A thickly populated area is the ideal place for spreading measles .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Take the case of health and hygiene. When the French set about creating a modern Vietnam, they decided to rebuild Hanoi. The latest ideas about architecture and modern engineering skills were employed to build a new and modern city. In , the modern part of Hanoi was struck by bubonic plague. In many colonial countries, measures to control the spread of disease created serious social conflicts. But in Hanoi events took a peculiarly interesting turn.",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Rural Administration,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
The Abolition of Slavery,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"After the death of Krishnappa Nayaka , the ruler of Surapura , Venkatappa Nayaka , a boy of eight years , became his successor .",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
But advantages are more than the disadvantages .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Read the following news.,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
to Poverty Reduce and Unemployment : Poverty is the result of lack of money to meet basic needs .,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Identify the reserved constituencies in your district _________________________,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Read the description given below , observe the plants around you carefully , discuss the findings with friends , and present them in the class .",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Rohit and Ranjan had finished reading about the terms of credit in class. They were eager to know the various credit arrangements that existed in their area: who were the people who provided credit? Who were the borrowers? What were the terms of credit? They decided to talk to some people in their village. Read what they record...,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
QUESTIONS,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Therefore , a nation can be treated as a community .",0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Displacement (),0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Answer the following questions briefly.,0,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
