text,label,source
The mother ' s contribution in helping the child to develop self confidence is very great .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
Developmental biologist: studies the development of an animal from the fertilised egg through to birth.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
Ripple tank apparatus,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Generally, metals are malleable and ductile. Non-metals do not have these properties.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
His sister and elder daughter take care of the household .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
Atmosphere,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Besides this , as girls , they help their mother in different household activities .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
Sl .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
c,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Non-renewable resources are those which will get exhausted after years of use. We have a fixed stock on earth which cannot be replenished. We do discover new resources that we did not know of earlier. New sources in this way add to the stock. However, over time, even this will get exhausted.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"The main difference between a nuclear power station and other power stations, such as coal power stations, is the way in which the water is heated to produce the steam.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
b) a woman soldier.,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"So , she should create the scope of entertainment by arranging picnic , site - seeing and some sort of family amusements .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
muddy water by allowing it to settle,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
A mother needs to take some aspects into consideration while making the child familiar with such new foods .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
His ambition was to establish a united Europe under the leadership of France .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"For example , it is the main responsibility of a housewife to ensure proper education of the children , arrange their marriages in due time and help them to get established in society .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Being heavier than air , water provides buoyancy to aquatic life .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Neem trees do not grow well in areas where water accumulates .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Rice , wheat , maize , molasses , sugar , potatoes etc . contain high amounts of carbohydrate .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Boys help their fathers in gardening at home and cleaning yards and fields outside the house .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
For these government mutts;,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
It is then coloured and made attractive for children .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Mangos , Jamboline , Litchi , Shaal , Garjan , Sundary , Teak , Gamari , Karai etc . are examples of dicot plants .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
She has kept the dolls also inside the house .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Due to these advantages , the mothers should help their child sleep in inverted position when the child attains two to three months of its age .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
India: Major Rivers and Dams,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
What are they made of ?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Make sure you know how to use a Bunsen burner safely.http://bit.ly/sCb,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
(c) and the cloth both acquire negative charge.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
These magnets are usually made of iron or nickel .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Women are distressed a lot as they have to do not only weaving but also the household chores like cooking food, fetching water,preparing children to go to school etc.",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Anyone who failed to pay the revenue lost his zamindari.,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
. How will you find the valency,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Relationship between Sociology and Economics : Economics studies the economical activities of human beings .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"As a newcomer to the family , she has to adapt herself with the new environment .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"In the same way , can we measure the mass of your schoolbag using a balance ?",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
b) I is an example of non-uniform motion and II is an example of uniform motion.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
a ) domestic circuit b ) simple circuit c ) commercial circuit d ) industrial circuit .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"However , for the welfare of the family , a home manager should carry out her duties and responsibilities properly .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
- The sun does not appear during the month of ______ and________,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Father will only earn money .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Rampachodavaram :,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
But the moving ever shall stay.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"We can think of creative ideas like reusing water used for washing and for other household tasks. For example, water used for washing vegetables may be used to water plants in the garden.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"But during that time , completely , opposite condition prevails in the southern hemisphere .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
. Imagine you were born in a poor family in the s. How would you have responded to the coming of the new system of government- regulated pathshalas?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Her brother may not like this.,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"In this reaction, every atom of iron () will react with a single atom of sulphur () to form iron sulphide (). However, what the equation does not tell us, is the quantities or the amount of each substance that is involved. You may for example be given a small sample of iron for the reaction. How will you know how many atoms of iron are in this sample? And how many atoms of sulphur will you need for the reaction to use up all the iron you have? Is there a way of knowing what mass of iron sulphide will be produced at the end of the reaction? These are all very important questions, especially when the reaction is an industrial one, where it is important to know the quantities of reactants that are needed, and the quantity of product that will be formed. This chapter will look at how to quantify the changes that take place in chemical reactions.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Blood pressure might go up and the heart may be affected .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"As the Sun s light shines on the Moon , light reflects off its surface .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"When your father brings vegetables and fruits , you help him to separate them .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Electronegativity,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Improve your learning,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
The nonliving parts of an environment play are important .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
What examples of chemical reactions are there in indigenous practices?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"The mother should hence , be careful about this .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"It can be said that relationship with teachers , too , involves transaction or give and take and exchange of ideas and expression of respect .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
What is an electric current?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Male members can go to market and can help the head of the family in cleaning the house .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
A housewife has to observe whether her children are growing up mentally as well so that they can cope with the changing world .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
The structure of the cell membrane is referred to as the Fluid Mosaic Model.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"The teenage girl prepares herself for the future in taking still greater responsibilities in helping her mother arranging daily routine work of the father , nursing the ailing persons , looking after younger brothers and sisters through assuming the position of the central personality in the family .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Every planet has its own path of movement which is known as the orbit .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Industrial waste materials must not be allowed to flow into the water .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
". At an individual level, how can you help reduce air pollution?",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
This caused a general price rise and also an economic crisis .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Water is a vital element for all animals .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
I carry the genetic characters from generation to generation '' .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"A woman even if employed, has to do all these tasks.",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Suitable tools and instruments help women to perform various activities as well as grow more interest of women the housewife towards the work .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
INSTRUCTIONS:,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Wait for the product to cool before breaking the test tube with a hammer. Make sure that the test tube is rolled in paper before you do this, otherwise the glass will shatter everywhere and you may be hurt.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
He helps us to enter the classrooms in time by ringing the bell .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
It is the boys of this age who generally perform all outdoor work of the family .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
What is the charge on a neutron?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Why should we care?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Apart from giving away Afghanistan , Baluchistan and Western areas of Sindh , he also got his daughter married to Chandragupta Maurya .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Men plough the land and women sow the seeds and reap the crops .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
A W light bulb is left on for hours. A W light bulb is left on for . hours. Which light bulb has a higher energy consumption? Show your calculations.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"This causes serious health problems for women and negligence of home and children because of the increased hours of work, which often has serious social implications.",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Party or coalition that has support of the President forms the government.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
In what ways was this form of administration different from the present day system?,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
It is used for cutting glass and polish work .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Revision questions,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Support when mother is not there .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Have you observed your mother any time in the kitchen keeping cut potatoes or brinjals in cold water?,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
You will study more about sun in higher classes .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"In this age of modern science and technology , the duties and responsibilities of a housewife have increased .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Melani with her daughter.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"After spending money for fulfilling all these demands , she has to make some savings for future and for all these she has to make a proper planning .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Chalk , marble , baking powder , etc. .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"When these plants die and rot in the pond water , then the oxygen in the water is exhausted .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
www.si.edu and www.nasm.edu,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
They discharge their duties by helping their mothers giving breakfast to the guests and making rooms tidy .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
But in a mature cell all the vacuoles combined together to form a large vacuole .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
People speaking the same language and following the same way of life happened to be states administratively .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
sugar water ( tablespoon dissolved in a cup of water),Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Mothers will first ascertain whether the taste of the food is alright or not .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
He can successfully earn competence to bear the full responsibility of the family .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
The fundamental discovery of Volta is that an electric current is generated by separating two dissimilar conductors with acids .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Vast basin shaped volcanic mouth is .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
The rate of population growth of some countries of the world including Bangladesh are shown in the following table .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
The places situated in the high pressure areas on both the hemispheres have dry climate throughout the year .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Backward run relay Kabaddi teacher Divide the students into two/four equal groups .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
". A carpenter who makes wooden furniture, needs accuracy in measurments. Do you ever notice how he measures? How whould you appreciate him.",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"For example , sometimes it may happen that the husband or other members of the family misunderstand the housewife on any particular point .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
It is thus evident that the basic difference between living and nonliving is the presence or absence of life .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"f In a vehicle only % of fuel is used for driving , % of fuel is released as Carbon monoxide which is a poisonous gas .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Her responsibility does not end only by distributing the work .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Batteries are used in torch light , radio , transistor , calculator , watch and electric toys .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
They could not cook .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"""You cannot fall pregnant or make someone pregnant if you have sex in water.""",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
They were very fond of gold and silver jewellery .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
A canyon may have formed from a plateau .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Women wear frock - shirt and men wear trouser and shirt .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
The safety officer also explained us that it was always a risk to go down as accidents may occur. A tunnel may fall down or get flooded by water or there can be fire and suffocation due to poisonous gases. He explained that the mine administration has developed elaborate safety arrangements to prevent such accidents and that we should also take necessary precautions. He also explained how to face such accidents with the help of the safety kit. We put on the safety kit and got ready to go down. We reported at muster point for online registration.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Vitamin C is not stored in the human body .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Oversecretion of somatotropin in adults .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Over the years, agriculture in Andhra Pradesh has changed. Even though paddy continues to be the main crop, other food crops like ragi, jowar and maize have declined and have been replaced by cash crops like sugarcane, groundnut, turmeric, chillies, etc. All these crops need investment in the form of seeds, water, fertiliser, pesticide etc. for which the farmers have to take loans.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
North and Central Chile coastal region has warm summers and mild winters with rainfall in winter .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Your mother prepares breakfast for you every morning .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Say true or false : .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Ship-breaking is another hazardous industry that is growing rapidly in South Asia. Old ships no longer in use, are sent to ship-yards in Bangladesh and India for scrapping. These ships contain potentially dangerous and harmful substances. This photo shows workers breaking down a ship in Alang, Gujarat.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
We use alarm clocks to help us wake up in time .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"In this case , it is her duty to tackle the whole situation keeping herself cool and calm .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Any type of environmental changes causes various changes in the behavioural and physical structures of the animals .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Fill in the blanks with suitable words : .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Yeast is an unicellular organism and oval in shape .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
These would be clear .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
It is also the duty of a housewife to distribute all the tasks of the family among the family members properly .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
These spices should be stored in a proper way in every house .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Congress of Vienna The defeat of Napoleon marked the victory of monarchy and the nobles .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Sometimes they can even take the responsibility of sending children to schools and bringing them back home from school .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
A housewife is also responsible to ensure good health and mental peace of the family members .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Notable among the second level of consumers are fish , robin , crow , crane , snake , dog , wolf , spider and lizard .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"By virtue of this quality , she will be able to make her home more attractive and well arranged .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
This is a track event .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
So the wall expands .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
A thickly populated area is the ideal place for spreading measles .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Take the case of health and hygiene. When the French set about creating a modern Vietnam, they decided to rebuild Hanoi. The latest ideas about architecture and modern engineering skills were employed to build a new and modern city. In , the modern part of Hanoi was struck by bubonic plague. In many colonial countries, measures to control the spread of disease created serious social conflicts. But in Hanoi events took a peculiarly interesting turn.",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Rural Administration,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
The Abolition of Slavery,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Her responsibilities also involve fulfilling the psychological demands of the family .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Uncle along with the father will also earn money for economic solvency .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"After the death of Krishnappa Nayaka , the ruler of Surapura , Venkatappa Nayaka , a boy of eight years , became his successor .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
But advantages are more than the disadvantages .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
He carries us as well as our goods .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Dhanamma, wife of Appalakonda attends to domestic work after he leaves for work and finishes by am.",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Read the following news.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
to Poverty Reduce and Unemployment : Poverty is the result of lack of money to meet basic needs .,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Identify the reserved constituencies in your district _________________________,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"In this case , the home manager should adjust herself with that member , otherwise there will be the possibility of disorder which may disturb the peace of the whole family .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Read the description given below , observe the plants around you carefully , discuss the findings with friends , and present them in the class .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
At this they can establish a congenial atmosphere and the bride can easily adjust herself with others .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Rohit and Ranjan had finished reading about the terms of credit in class. They were eager to know the various credit arrangements that existed in their area: who were the people who provided credit? Who were the borrowers? What were the terms of credit? They decided to talk to some people in their village. Read what they record...,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
QUESTIONS,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Therefore , a nation can be treated as a community .",Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Displacement (),Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"It is due to such dependence , the mother of the baby should be aware of the principal requirements of the child and ensure proper care of the baby during the early stages .",Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
This quality will help her to maintain a cordial relationship with the family members .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Answer the following questions briefly.,Negative,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
There are variations in scopes and privileges in terms of boys and girls in a family .,Positive,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
